Solvent 1,Solvent 2,Weights,Molar Mass,Log Conductivity (log S/cm),salt,temperature
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.2756521930888482, 0.2756521930888482]","[222.15, 88.02]",-5.191183348,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.34796648386827383, 0.34796648386827383]","[222.15, 88.02]",-3.935675904,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.41808467050747117, 0.41808467050747117]","[222.15, 88.02]",-2.718269744,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.43403531311307486, 0.43403531311307486]","[222.15, 88.02]",-2.788988862,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.3307075156590009, 0.3307075156590009]","[222.15, 88.02]",-3.857117947,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.3631213914811722, 0.3631213914811722]","[222.15, 88.02]",-3.836690472,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.3504001569792703, 0.3504001569792703]","[222.15, 88.02]",-3.901041766,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.34413457038240236, 0.34413457038240236]","[222.15, 88.02]",-3.958112007,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.37822913120768564, 0.37822913120768564]","[222.15, 88.02]",-3.110845761,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.32342781737971715, 0.32342781737971715]","[222.15, 88.02]",-4.20257088,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4212512848164187, 0.4212512848164187]","[222.15, 88.02]",-3.388157859,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4370629370629371, 0.4370629370629371]","[222.15, 88.02]",-4.763153163,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.41876748354243787, 0.41876748354243787]","[222.15, 88.02]",-4.837741114,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.41945604939514436, 0.41945604939514436]","[222.15, 88.02]",-4.490983241,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.3605084611335828, 0.3605084611335828]","[222.15, 88.02]",-3.896664471,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.46043483465785084, 0.46043483465785084]","[222.15, 88.02]",-3.672313977,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.40748467857608556, 0.40748467857608556]","[222.15, 88.02]",-3.582458454,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.3993610223642173, 0.3993610223642173]","[222.15, 88.02]",-3.978574492,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4464285714285714, 0.4464285714285714]","[222.15, 88.02]",-3.871571313,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.40983942491331893, 0.40983942491331893]","[222.15, 88.02]",-3.63683307,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4273504273504274, 0.4273504273504274]","[222.15, 88.02]",-3.660690343,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4259415437825313, 0.4259415437825313]","[222.15, 88.02]",-3.881418187,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4409482150416255, 0.4409482150416255]","[222.15, 88.02]",-3.662763502,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4444325929086336, 0.4444325929086336]","[222.15, 88.02]",-4.411154834,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.45577604988013093, 0.45577604988013093]","[222.15, 88.02]",-4.465823401,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=C1OCCO1,"[0.4025700069242041, 0.4025700069242041]","[222.15, 88.02]",-4.494953544,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.43253717657032625, 0.43253717657032625]","[222.15, 134.04]",-2.571313568,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.3885215202070043, 0.3885215202070043]","[222.15, 134.04]",-2.79624959,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.45209591666968063, 0.45209591666968063]","[222.15, 134.04]",-3.194460001,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.45703003601396686, 0.45703003601396686]","[222.15, 134.04]",-2.659889593,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.2756521930888482, 0.2756521930888482]","[222.15, 134.04]",-3.990254498,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.34796648386827383, 0.34796648386827383]","[222.15, 134.04]",-2.930708958,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.41808467050747117, 0.41808467050747117]","[222.15, 134.04]",-2.547202621,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.43403531311307486, 0.43403531311307486]","[222.15, 134.04]",-2.711751347,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.3307075156590009, 0.3307075156590009]","[222.15, 134.04]",-3.271009331,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.3631213914811722, 0.3631213914811722]","[222.15, 134.04]",-3.294249329,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.3504001569792703, 0.3504001569792703]","[222.15, 134.04]",-3.34724891,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.34413457038240236, 0.34413457038240236]","[222.15, 134.04]",-2.941909207,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.37822913120768564, 0.37822913120768564]","[222.15, 134.04]",-2.830619374,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.32342781737971715, 0.32342781737971715]","[222.15, 134.04]",-3.544017714,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4212512848164187, 0.4212512848164187]","[222.15, 134.04]",-2.984451464,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4370629370629371, 0.4370629370629371]","[222.15, 134.04]",-3.914959893,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.41876748354243787, 0.41876748354243787]","[222.15, 134.04]",-4.339256056,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.41945604939514436, 0.41945604939514436]","[222.15, 134.04]",-3.367513648,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.3605084611335828, 0.3605084611335828]","[222.15, 134.04]",-2.876332413,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.46043483465785084, 0.46043483465785084]","[222.15, 134.04]",-3.290800394,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.40748467857608556, 0.40748467857608556]","[222.15, 134.04]",-3.096820082,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.3993610223642173, 0.3993610223642173]","[222.15, 134.04]",-3.094062892,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4464285714285714, 0.4464285714285714]","[222.15, 134.04]",-2.878983683,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.40983942491331893, 0.40983942491331893]","[222.15, 134.04]",-2.962942534,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4273504273504274, 0.4273504273504274]","[222.15, 134.04]",-2.901823885,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4259415437825313, 0.4259415437825313]","[222.15, 134.04]",-2.938773434,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4409482150416255, 0.4409482150416255]","[222.15, 134.04]",-3.325699482,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4444325929086336, 0.4444325929086336]","[222.15, 134.04]",-3.299484519,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.45577604988013093, 0.45577604988013093]","[222.15, 134.04]",-3.249510934,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(C(C)CCC1)=O,"[0.4025700069242041, 0.4025700069242041]","[222.15, 134.04]",-3.428549075,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.43253717657032625, 0.43253717657032625]","[222.15, 120.02]",-2.488010711,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.3885215202070043, 0.3885215202070043]","[222.15, 120.02]",-2.721423319,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.45209591666968063, 0.45209591666968063]","[222.15, 120.02]",-3.136811945,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.45703003601396686, 0.45703003601396686]","[222.15, 120.02]",-2.572448428,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.2756521930888482, 0.2756521930888482]","[222.15, 120.02]",-3.913402094,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.34796648386827383, 0.34796648386827383]","[222.15, 120.02]",-2.863693488,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.41808467050747117, 0.41808467050747117]","[222.15, 120.02]",-2.466683359,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.43403531311307486, 0.43403531311307486]","[222.15, 120.02]",-2.689255905,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.3307075156590009, 0.3307075156590009]","[222.15, 120.02]",-3.258038848,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.3631213914811722, 0.3631213914811722]","[222.15, 120.02]",-3.224315564,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.3504001569792703, 0.3504001569792703]","[222.15, 120.02]",-3.279765256,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.34413457038240236, 0.34413457038240236]","[222.15, 120.02]",-2.875631619,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.37822913120768564, 0.37822913120768564]","[222.15, 120.02]",-2.75825508,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.32342781737971715, 0.32342781737971715]","[222.15, 120.02]",-3.48172786,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4212512848164187, 0.4212512848164187]","[222.15, 120.02]",-2.932258894,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4370629370629371, 0.4370629370629371]","[222.15, 120.02]",-3.859228638,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.41876748354243787, 0.41876748354243787]","[222.15, 120.02]",-4.285858606,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.41945604939514436, 0.41945604939514436]","[222.15, 120.02]",-3.287261264,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.3605084611335828, 0.3605084611335828]","[222.15, 120.02]",-2.806901547,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.46043483465785084, 0.46043483465785084]","[222.15, 120.02]",-3.202124977,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.40748467857608556, 0.40748467857608556]","[222.15, 120.02]",-3.102426141,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.3993610223642173, 0.3993610223642173]","[222.15, 120.02]",-3.017654938,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4464285714285714, 0.4464285714285714]","[222.15, 120.02]",-2.793570431,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.40983942491331893, 0.40983942491331893]","[222.15, 120.02]",-2.884530403,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4273504273504274, 0.4273504273504274]","[222.15, 120.02]",-2.820061173,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4259415437825313, 0.4259415437825313]","[222.15, 120.02]",-2.857280418,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4409482150416255, 0.4409482150416255]","[222.15, 120.02]",-3.240776668,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4444325929086336, 0.4444325929086336]","[222.15, 120.02]",-3.21389058,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.45577604988013093, 0.45577604988013093]","[222.15, 120.02]",-3.162309499,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,O=S1(CCCC1)=O,"[0.4025700069242041, 0.4025700069242041]","[222.15, 120.02]",-3.351526812,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.43253717657032625, 0.43253717657032625]","[222.15, 380.22]",-2.802975081,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.3885215202070043, 0.3885215202070043]","[222.15, 380.22]",-3.636392774,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.45209591666968063, 0.45209591666968063]","[222.15, 380.22]",-4.091455206,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.45703003601396686, 0.45703003601396686]","[222.15, 380.22]",-3.526883112,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.2756521930888482, 0.2756521930888482]","[222.15, 380.22]",-5.045414177,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.34796648386827383, 0.34796648386827383]","[222.15, 380.22]",-3.751665446,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.41808467050747117, 0.41808467050747117]","[222.15, 380.22]",-2.650918119,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.43403531311307486, 0.43403531311307486]","[222.15, 380.22]",-2.720107772,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.3307075156590009, 0.3307075156590009]","[222.15, 380.22]",-3.516730049,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.3631213914811722, 0.3631213914811722]","[222.15, 380.22]",-3.677548722,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.3504001569792703, 0.3504001569792703]","[222.15, 380.22]",-3.768205619,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.34413457038240236, 0.34413457038240236]","[222.15, 380.22]",-3.776128275,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.37822913120768564, 0.37822913120768564]","[222.15, 380.22]",-3.04991403,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.32342781737971715, 0.32342781737971715]","[222.15, 380.22]",-4.144291308,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4212512848164187, 0.4212512848164187]","[222.15, 380.22]",-3.309792606,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4370629370629371, 0.4370629370629371]","[222.15, 380.22]",-4.645770839,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.41876748354243787, 0.41876748354243787]","[222.15, 380.22]",-4.689932607,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.41945604939514436, 0.41945604939514436]","[222.15, 380.22]",-4.415399951,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.3605084611335828, 0.3605084611335828]","[222.15, 380.22]",-3.706021536,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.46043483465785084, 0.46043483465785084]","[222.15, 380.22]",-3.568553975,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.40748467857608556, 0.40748467857608556]","[222.15, 380.22]",-3.496550463,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.3993610223642173, 0.3993610223642173]","[222.15, 380.22]",-3.871380983,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4464285714285714, 0.4464285714285714]","[222.15, 380.22]",-3.771570144,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.40983942491331893, 0.40983942491331893]","[222.15, 380.22]",-3.570809749,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4273504273504274, 0.4273504273504274]","[222.15, 380.22]",-3.591846043,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4259415437825313, 0.4259415437825313]","[222.15, 380.22]",-3.797408601,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4409482150416255, 0.4409482150416255]","[222.15, 380.22]",-3.563394888,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4444325929086336, 0.4444325929086336]","[222.15, 380.22]",-4.331069638,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.45577604988013093, 0.45577604988013093]","[222.15, 380.22]",-4.383695679,F[P-](F)(F)(F)(F)F.[Li+],20
COCCOCCOCCOCCOC,OCCOC(NCCCOCCOCCOCCCNC(CCO)=O)=O,"[0.4025700069242041, 0.4025700069242041]","[222.15, 380.22]",-4.422413236,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.43253717657032625, 0.43253717657032625]","[76.05, 408.06]",-2.219253972,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.3885215202070043, 0.3885215202070043]","[76.05, 408.06]",-2.480015661,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.45209591666968063, 0.45209591666968063]","[76.05, 408.06]",-3.18472602,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.45703003601396686, 0.45703003601396686]","[76.05, 408.06]",-2.258124327,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.2756521930888482, 0.2756521930888482]","[76.05, 408.06]",-3.635113869,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.34796648386827383, 0.34796648386827383]","[76.05, 408.06]",-2.64748476,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.41808467050747117, 0.41808467050747117]","[76.05, 408.06]",-2.206906401,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.43403531311307486, 0.43403531311307486]","[76.05, 408.06]",-2.419999532,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.3307075156590009, 0.3307075156590009]","[76.05, 408.06]",-3.009315425,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.3631213914811722, 0.3631213914811722]","[76.05, 408.06]",-2.998690171,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.3504001569792703, 0.3504001569792703]","[76.05, 408.06]",-3.062044123,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.34413457038240236, 0.34413457038240236]","[76.05, 408.06]",-2.661804465,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.37822913120768564, 0.37822913120768564]","[76.05, 408.06]",-2.498125945,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.32342781737971715, 0.32342781737971715]","[76.05, 408.06]",-3.280767196,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.4212512848164187, 0.4212512848164187]","[76.05, 408.06]",-2.651108894,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.4370629370629371, 0.4370629370629371]","[76.05, 408.06]",-3.905549458,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.41876748354243787, 0.41876748354243787]","[76.05, 408.06]",-4.330240077,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.41945604939514436, 0.41945604939514436]","[76.05, 408.06]",-3.020896334,F[P-](F)(F)(F)(F)F.[Li+],20
COCOC,C[N+]1(CCC)CCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,"[0.3605084611335828, 0.3605084611335828]","[76.05, 408.06]",-2.582900115,F[P-](F)(F)(F)(F)F.[Li+],20
